week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id,profile_picture
2019.07.01,2019,7,1,635T,635,1,up,23,3,9,/en/players/guy-orly-iradukunda/i327/overview,guy-orly-iradukunda,Guy Orly Iradukunda,BDI,i327,
2019.07.01,2019,7,1,635T,635,,,28,3,9,/en/players/eduardo-struvay/si36/overview,eduardo-struvay,Eduardo Struvay,COL,si36,www.atptour.com/-/media/tennis/players/head-shot/lq/active/struvay-eduardo-16.png
2019.07.01,2019,7,1,638T,638,1,up,30,3,11,/en/players/lorenzo-frigerio/f774/overview,lorenzo-frigerio,Lorenzo Frigerio,ITA,f774,www.atptour.com/-/media/tennis/players/head-shot/lq/active/frigerio_lorenzo_2016.png
2019.07.01,2019,7,1,638T,638,,,27,3,11,/en/players/christian-lindell/la94/overview,christian-lindell,Christian Lindell,SWE,la94,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lindell-c_headshot_lq14.png
2019.07.01,2019,7,1,640T,640,1,down,24,3,12,/en/players/eduard-esteve-lobato/e830/overview,eduard-esteve-lobato,Eduard Esteve Lobato,ESP,e830,
2019.07.01,2019,7,1,640T,640,1,down,18,3,12,/en/players/sergey-fomin/f0a3/overview,sergey-fomin,Sergey Fomin,UZB,f0a3,www.atptour.com/-/media/tennis/players/head-shot/lq/active/fomin_sergey_017.png
2019.07.01,2019,7,1,642,642,,,20,3,13,/en/players/yu-hsiou-hsu/h09f/overview,yu-hsiou-hsu,Yu Hsiou Hsu,TPE,h09f,www.atptour.com/-/media/tennis/players/head-shot/2018/hsiou_head_pp18.png
2019.07.01,2019,7,1,643T,643,,,26,3,15,/en/players/nick-chappell/cf10/overview,nick-chappell,Nick Chappell,USA,cf10,www.atptour.com/-/media/tennis/players/head-shot/2018/chappell_head_pp18.png
2019.07.01,2019,7,1,643T,643,,,25,3,15,/en/players/joao-pedro-sorgi/sk69/overview,joao-pedro-sorgi,Joao Pedro Sorgi,BRA,sk69,www.atptour.com/-/media/tennis/players/head-shot/2018/sorgo_joaopedro_head_pp18.png
2019.07.01,2019,7,1,645,645,,,20,3,19,/en/players/evan-zhu/z09k/overview,evan-zhu,Evan Zhu,USA,z09k,www.atptour.com/-/media/tennis/players/head-shot/2018/zhu_evan_2018.png
2019.07.01,2019,7,1,646,646,,,25,3,20,/en/players/bruno-santanna/sn44/overview,bruno-santanna,Bruno Santanna,BRA,sn44,www.atptour.com/-/media/tennis/players/head-shot/lr2017/santanna_bruno_2017.png
2019.07.01,2019,7,1,647,647,,,21,2,9,/en/players/jie-cui/c0aj/overview,jie-cui,Jie Cui,CHN,c0aj,www.atptour.com/-/media/tennis/players/head-shot/2018/cui_head_pp18.png
2019.07.01,2019,7,1,648,648,,,22,1,2,/en/players/matej-vocel/va22/overview,matej-vocel,Matej Vocel,CZE,va22,
2019.07.01,2019,7,1,649T,649,1,up,21,1,3,/en/players/stefano-baldoni/bm08/overview,stefano-baldoni,Stefano Baldoni,ITA,bm08,
2019.07.01,2019,7,1,649T,649,1,down,22,1,3,/en/players/nuno-borges/bt72/overview,nuno-borges,Nuno Borges,POR,bt72,
2019.07.01,2019,7,1,649T,649,1,up,19,1,3,/en/players/savriyan-danilov/d0cf/overview,savriyan-danilov,Savriyan Danilov,RUS,d0cf,www.atptour.com/-/media/tennis/players/head-shot/2019/danilov_savriyan_head_pp2019.png
2019.07.01,2019,7,1,649T,649,1,up,19,1,3,/en/players/tomas-martin-etcheverry/ea24/overview,tomas-martin-etcheverry,Tomas Martin Etcheverry,ARG,ea24,www.atptour.com/-/media/tennis/players/head-shot/2018/etcheverry_tomas-martin_head2018.png
2019.07.01,2019,7,1,649T,649,1,up,20,1,3,/en/players/genaro-alberto-olivieri/o660/overview,genaro-alberto-olivieri,Genaro Alberto Olivieri,ARG,o660,www.atptour.com/-/media/tennis/players/head-shot/lq/active/olivieri_genaro_alberto-2017.png
2019.07.01,2019,7,1,649T,649,1,up,21,1,3,/en/players/ryan-james-storrie/sy31/overview,ryan-james-storrie,Ryan James Storrie,GBR,sy31,
2019.07.01,2019,7,1,655T,655,1,up,20,1,4,/en/players/vlad-andrei-dancu/dh53/overview,vlad-andrei-dancu,Vlad Andrei Dancu,ROU,dh53,
2019.07.01,2019,7,1,655T,655,,,21,1,4,/en/players/dragos-nicolae-madaras/mw54/overview,dragos-nicolae-madaras,Dragos Nicolae Madaras,SWE,mw54,
2019.07.01,2019,7,1,655T,655,1,up,19,1,4,/en/players/tadeas-paroulek/p0bm/overview,tadeas-paroulek,Tadeas Paroulek,CZE,p0bm,
2019.07.01,2019,7,1,658T,658,2,down,35,1,5,/en/players/ti-chen/c813/overview,ti-chen,Ti Chen,TPE,c813,www.atptour.com/-/media/tennis/players/head-shot/lq/active/chen-t_headshot_getty08.png
2019.07.01,2019,7,1,658T,658,2,down,24,1,5,/en/players/linus-frost/f0as/overview,linus-frost,Linus Frost,SWE,f0as,
2019.07.01,2019,7,1,658T,658,2,down,21,1,5,/en/players/sora-fukuda/f965/overview,sora-fukuda,Sora Fukuda,JPN,f965,www.atptour.com/-/media/tennis/players/head-shot/2018/fokuda_sora_head2018.png
2019.07.01,2019,7,1,658T,658,2,down,28,1,5,/en/players/peter-kobelt/kc51/overview,peter-kobelt,Peter Kobelt,USA,kc51,
2019.07.01,2019,7,1,658T,658,2,down,31,1,5,/en/players/takuto-niki/n598/overview,takuto-niki,Takuto Niki,JPN,n598,www.atptour.com/-/media/tennis/players/head-shot/2016/08/07/01/43/niki.jpg
2019.07.01,2019,7,1,658T,658,2,down,28,1,5,/en/players/jose-pereira/pc09/overview,jose-pereira,Jose Pereira,BRA,pc09,www.atptour.com/-/media/tennis/players/head-shot/lr2018/pereira_jose_2018.png
2019.07.01,2019,7,1,664T,664,8,down,22,1,6,/en/players/patrik-niklas-salminen/n754/overview,patrik-niklas-salminen,Patrik Niklas-Salminen,FIN,n754,
2019.07.01,2019,7,1,664T,664,1,up,25,1,6,/en/players/martins-podzus/pg04/overview,martins-podzus,Martins Podzus,LAT,pg04,www.atptour.com/-/media/tennis/players/head-shot/2019/podzus_martins_head_pp2019.png
2019.07.01,2019,7,1,664T,664,1,up,31,1,6,/en/players/laurent-rochette/r822/overview,laurent-rochette,Laurent Rochette,FRA,r822,www.atptour.com/-/media/tennis/players/head-shot/compressed/rochette-headshot15.png
2019.07.01,2019,7,1,667T,667,,,21,1,7,/en/players/jordan-correia/cn08/overview,jordan-correia,Jordan Correia,BRA,cn08,www.atptour.com/-/media/tennis/players/head-shot/2019/correia_jordan_head19.png
2019.07.01,2019,7,1,667T,667,,,34,1,7,/en/players/fred-gil/g717/overview,fred-gil,Fred Gil,POR,g717,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gil-f_headshot_lq09.png
2019.07.01,2019,7,1,667T,667,,,23,1,7,/en/players/william-griffith/gh46/overview,william-griffith,William Griffith,USA,gh46,
2019.07.01,2019,7,1,667T,667,,,18,1,7,/en/players/emiliano-maggioli/m0hc/overview,emiliano-maggioli,Emiliano Maggioli,ITA,m0hc,
2019.07.01,2019,7,1,667T,667,,,18,1,7,/en/players/simon-yitbarek/y09u/overview,simon-yitbarek,Simon Yitbarek,SWE,y09u,
2019.07.01,2019,7,1,672T,672,2,up,24,1,10,/en/players/jack-findel-hawkins/f871/overview,jack-findel-hawkins,Jack Findel-Hawkins,GBR,f871,
2019.07.01,2019,7,1,672T,672,5,up,26,1,10,/en/players/oscar-jose-gutierrez/gc17/overview,oscar-jose-gutierrez,Oscar Jose Gutierrez,BRA,gc17,www.atptour.com/-/media/tennis/players/head-shot/2019/gutierrez_oscar_head_pp2019.png
2019.07.01,2019,7,1,672T,672,2,up,22,1,10,/en/players/johan-nikles/n830/overview,johan-nikles,Johan Nikles,SUI,n830,
2019.07.01,2019,7,1,672T,672,,,24,1,10,/en/players/jaume-pla-malfeito/pg13/overview,jaume-pla-malfeito,Jaume Pla Malfeito,ESP,pg13,www.atptour.com/-/media/tennis/players/head-shot/2018/plamalfeito_jaume_head_pp18.png
2019.07.01,2019,7,1,672T,672,2,up,23,1,10,/en/players/omar-salman/ss61/overview,omar-salman,Omar Salman,BEL,ss61,www.atptour.com/-/media/tennis/players/head-shot/lq/active/salman-omar-16.png
2019.07.01,2019,7,1,677T,677,,,26,1,11,/en/players/sebastien-boltz/bj37/overview,sebastien-boltz,Sebastien Boltz,FRA,bj37,
2019.07.01,2019,7,1,677T,677,,,23,1,11,/en/players/david-pichler/pi95/overview,david-pichler,David Pichler,AUT,pi95,www.atptour.com/-/media/tennis/players/head-shot/lq/active/david_pilcher_2016/david_pilcher_16.png
2019.07.01,2019,7,1,679T,679,2,up,28,1,13,/en/players/alessandro-petrone/pc63/overview,alessandro-petrone,Alessandro Petrone,ITA,pc63,www.atptour.com/-/media/tennis/players/petrone-alessandro-headshot_lq.png
2019.07.01,2019,7,1,679T,679,1,up,20,1,13,/en/players/hong-kit-wong/wb15/overview,hong-kit-wong,Hong Kit Wong,HKG,wb15,
2019.07.01,2019,7,1,681,681,1,up,22,1,14,/en/players/andrew-watson/wb14/overview,andrew-watson,Andrew Watson,GBR,wb14,www.atptour.com/-/media/tennis/players/head-shot/2018/watson_andrew_head_pp18.png
2019.07.01,2019,7,1,682,682,2,up,26,1,15,/en/players/michael-zhu/z350/overview,michael-zhu,Michael Zhu,USA,z350,
2019.07.01,2019,7,1,683,683,2,up,25,1,16,/en/players/xin-gao/g820/overview,xin-gao,Xin Gao,CHN,g820,www.atptour.com/-/media/tennis/doubles/head-shot/2018/08/06/13/57/gao_xin_2018.png
2019.07.01,2019,7,1,684,684,2,up,23,1,17,/en/players/felix-corwin/cn15/overview,felix-corwin,Felix Corwin,USA,cn15,www.atptour.com/-/media/tennis/players/head-shot/2018/corwin_felix_head2018.png
